name,sexe,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
LUDWIG,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.05,0.09,0.00,0.00,0.04,0.00,0.03,0.00,0.00,0.00,0.00,0.06,0.03,0.00,0.00,0.00,0.03,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.02,0.02,0.00,0.02,0.00,0.00,0.00,0.02,0.02,0.03,0.03,0.08,0.05,0.05,0.07,0.15,0.26,0.33,0.26,0.37,0.39,0.47,0.69,0.45,0.51,0.52,0.53,0.82,0.78,0.59,0.66,0.69,0.69,0.67,0.53,0.78,0.68,0.57,0.82,1.00,0.73,0.60,0.51,0.39,0.42,0.34,0.27,0.29,0.30,0.28,0.25,0.18,0.25,0.27,0.17,0.14,0.11,0.09,0.14,0.11,0.13,0.00
LUIGI,1,0.00,0.00,0.00,0.00,0.00,0.05,0.04,0.06,0.00,0.07,0.05,0.00,0.09,0.12,0.09,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.13,0.10,0.21,0.38,0.31,0.27,0.32,0.27,0.17,0.20,0.24,0.17,0.21,0.21,0.12,0.13,0.10,0.08,0.07,0.05,0.05,0.05,0.05,0.00,0.03,0.00,0.03,0.06,0.14,0.10,0.13,0.14,0.19,0.17,0.15,0.21,0.36,0.43,0.63,0.48,0.62,0.51,0.55,0.54,0.46,0.46,0.45,0.38,0.37,0.26,0.30,0.24,0.36,0.27,0.27,0.22,0.24,0.33,0.28,0.31,0.33,0.33,0.29,0.36,0.37,0.37,0.38,0.60,0.50,0.53,0.65,0.59,0.50,0.56,0.63,1.00,0.77,0.59,0.82,0.92,0.66,0.94,0.80,0.97,0.97,0.89,0.69,0.75,0.53,0.53,0.56,0.32,0.32,0.39,0.26,0.27,0.00
LUIS,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.03,0.02,0.00,0.00,0.00,0.00,0.03,0.03,0.02,0.03,0.02,0.01,0.02,0.05,0.05,0.02,0.02,0.03,0.04,0.03,0.02,0.03,0.02,0.00,0.01,0.01,0.05,0.02,0.09,0.05,0.03,0.02,0.02,0.00,0.04,0.03,0.01,0.04,0.04,0.08,0.05,0.10,0.12,0.09,0.12,0.10,0.08,0.11,0.17,0.16,0.20,0.19,0.23,0.34,0.36,0.41,0.54,0.57,0.57,0.70,0.91,0.91,0.90,0.92,0.91,0.71,0.61,0.45,0.34,0.37,0.27,0.27,0.18,0.15,0.11,0.14,0.14,0.08,0.08,0.11,0.12,0.14,0.22,0.15,0.21,0.18,0.21,0.24,0.28,0.27,0.28,0.39,0.36,0.38,0.46,0.44,0.51,0.61,0.64,0.65,0.66,0.67,0.80,0.99,0.88,0.95,1.00,0.00
LUISA,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.00,0.09,0.00,0.11,0.09,0.00,0.06,0.05,0.00,0.09,0.08,0.08,0.00,0.00,0.00,0.00,0.14,0.07,0.17,0.07,0.00,0.00,0.00,0.00,0.05,0.07,0.07,0.18,0.05,0.17,0.14,0.11,0.20,0.25,0.14,0.25,0.40,0.41,0.44,0.46,0.42,0.54,0.64,0.68,0.67,0.53,0.50,0.56,0.64,0.59,0.56,0.41,0.34,0.35,0.29,0.26,0.23,0.26,0.30,0.17,0.14,0.24,0.12,0.19,0.16,0.15,0.12,0.13,0.12,0.17,0.27,0.13,0.11,0.14,0.25,0.28,0.24,0.25,0.22,0.22,0.21,0.30,0.40,0.46,0.65,0.53,0.68,0.77,0.68,0.88,0.67,0.80,0.84,0.72,1.00,0.00
LUKA,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.02,0.02,0.02,0.02,0.05,0.05,0.05,0.06,0.20,0.18,0.19,0.25,0.37,0.40,0.46,0.70,0.71,0.86,0.99,0.98,0.99,1.00,0.90,0.93,0.82,0.78,0.78,0.69,0.77,0.00
LUKAS,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.02,0.03,0.02,0.02,0.03,0.03,0.05,0.06,0.12,0.12,0.12,0.13,0.15,0.21,0.49,1.00,0.61,0.52,0.54,0.51,0.47,0.42,0.37,0.37,0.37,0.30,0.26,0.30,0.24,0.00
LUKE,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.00,0.00,0.05,0.06,0.08,0.06,0.05,0.05,0.00,0.23,0.10,0.18,0.27,0.45,0.33,0.31,0.50,0.41,0.50,0.32,0.46,0.49,0.49,0.45,0.80,0.85,0.66,0.71,0.60,0.84,0.54,0.91,0.91,0.88,0.79,0.98,1.00,0.00
LUNA,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01,0.01,0.03,0.04,0.09,0.10,0.17,0.28,0.38,0.44,0.49,0.50,0.61,0.77,0.83,0.99,1.00,0.89,0.89,0.77,0.66,0.65,0.74,0.79,0.98,0.00
LYA,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.01,0.01,0.01,0.01,0.02,0.03,0.05,0.06,0.08,0.13,0.13,0.18,0.23,0.32,0.38,0.47,0.52,0.62,0.78,0.94,0.93,1.00,0.00
LYAM,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.02,0.03,0.04,0.06,0.07,0.06,0.08,0.12,0.12,0.19,0.26,0.40,0.46,0.66,0.82,1.00,0.95,0.00
LYANA,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.03,0.03,0.03,0.07,0.08,0.15,0.17,0.18,0.27,0.35,0.45,0.60,0.72,0.81,1.00,0.00
LYDIA,2,0.06,0.06,0.08,0.06,0.05,0.08,0.06,0.07,0.08,0.07,0.07,0.10,0.08,0.11,0.07,0.07,0.09,0.09,0.06,0.08,0.08,0.06,0.10,0.09,0.12,0.12,0.13,0.12,0.13,0.15,0.13,0.16,0.16,0.15,0.15,0.21,0.15,0.16,0.16,0.19,0.18,0.19,0.19,0.16,0.17,0.14,0.19,0.23,0.24,0.26,0.28,0.28,0.30,0.28,0.35,0.34,0.38,0.45,0.44,0.47,0.49,0.57,0.60,0.66,0.67,0.61,0.57,0.68,0.72,0.83,1.00,0.91,0.79,0.72,0.66,0.64,0.59,0.48,0.44,0.44,0.38,0.39,0.40,0.37,0.34,0.28,0.31,0.29,0.29,0.29,0.30,0.28,0.28,0.27,0.25,0.26,0.24,0.20,0.21,0.19,0.22,0.19,0.21,0.19,0.20,0.21,0.21,0.21,0.15,0.11,0.14,0.12,0.16,0.15,0.14,0.14,0.15,0.13,0.00
LYDIE,2,0.23,0.25,0.23,0.25,0.18,0.23,0.25,0.23,0.25,0.25,0.19,0.24,0.25,0.28,0.27,0.25,0.22,0.24,0.27,0.23,0.26,0.20,0.28,0.30,0.29,0.32,0.30,0.21,0.32,0.34,0.29,0.34,0.22,0.32,0.31,0.33,0.32,0.38,0.26,0.31,0.37,0.36,0.32,0.34,0.33,0.31,0.35,0.39,0.42,0.35,0.42,0.46,0.48,0.53,0.58,0.60,0.71,0.76,0.86,0.90,0.78,0.92,1.00,0.98,0.95,0.94,0.82,0.88,0.92,0.96,0.97,0.94,0.90,0.88,0.83,0.77,0.69,0.74,0.69,0.71,0.66,0.69,0.66,0.66,0.59,0.54,0.50,0.46,0.46,0.39,0.35,0.30,0.26,0.24,0.20,0.20,0.16,0.15,0.14,0.13,0.12,0.12,0.14,0.10,0.11,0.11,0.09,0.08,0.08,0.05,0.05,0.05,0.05,0.05,0.03,0.03,0.03,0.03,0.00
LYES,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.03,0.00,0.07,0.08,0.10,0.20,0.14,0.16,0.12,0.09,0.17,0.24,0.24,0.25,0.24,0.30,0.32,0.43,0.38,0.38,0.59,0.48,0.60,0.61,0.58,0.44,0.68,0.65,0.81,0.65,0.84,0.89,0.69,0.74,0.62,0.81,0.65,0.69,0.78,0.80,0.86,1.00,0.83,0.97,0.78,0.87,0.89,0.00
LYLA,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.02,0.02,0.00,0.02,0.00,0.00,0.02,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.03,0.00,0.02,0.00,0.00,0.00,0.02,0.02,0.04,0.02,0.03,0.05,0.03,0.00,0.05,0.04,0.00,0.05,0.04,0.11,0.19,0.22,0.28,0.28,0.41,0.43,0.42,0.51,0.77,0.80,0.86,1.00,0.93,0.94,0.93,0.87,0.00
LYLIA,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.01,0.00,0.00,0.02,0.00,0.01,0.02,0.01,0.02,0.02,0.04,0.00,0.00,0.01,0.02,0.01,0.02,0.03,0.04,0.02,0.00,0.03,0.04,0.04,0.03,0.05,0.04,0.10,0.11,0.10,0.16,0.14,0.11,0.11,0.13,0.21,0.17,0.22,0.32,0.33,0.42,0.44,0.45,0.58,0.58,0.69,0.77,0.78,0.78,0.92,0.84,1.00,0.86,0.95,0.00
LYLIAN,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.05,0.02,0.02,0.00,0.05,0.04,0.00,0.00,0.04,0.05,0.03,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.11,0.12,0.14,0.11,0.17,0.10,0.14,0.09,0.08,0.10,0.04,0.03,0.03,0.05,0.05,0.06,0.05,0.07,0.05,0.04,0.05,0.04,0.05,0.06,0.04,0.08,0.12,0.19,0.18,0.17,0.23,0.45,0.61,0.42,0.49,0.54,0.70,0.69,0.80,0.91,1.00,0.92,0.78,0.82,0.66,0.63,0.69,0.61,0.71,0.66,0.42,0.00
LYLIANE,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.06,0.00,0.00,0.09,0.00,0.06,0.08,0.13,0.06,0.14,0.25,0.27,0.26,0.24,0.29,0.23,0.28,0.45,0.59,0.42,0.54,0.60,0.54,0.69,0.52,0.63,0.66,0.62,0.69,0.91,0.88,0.98,1.00,0.90,0.66,0.61,0.65,0.52,0.46,0.29,0.38,0.24,0.21,0.20,0.14,0.10,0.08,0.09,0.06,0.03,0.06,0.03,0.02,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00
LYLOU,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.04,0.07,0.11,0.15,0.29,0.35,0.40,0.60,0.64,0.78,0.94,0.90,1.00,0.95,0.98,0.89,0.74,0.61,0.60,0.00
LYNA,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.01,0.02,0.02,0.03,0.03,0.04,0.04,0.08,0.09,0.15,0.21,0.26,0.30,0.37,0.50,0.54,0.62,0.65,0.70,0.86,0.79,0.83,0.85,1.00,0.93,0.98,0.00
LYNDA,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.04,0.04,0.05,0.04,0.09,0.08,0.06,0.07,0.04,0.12,0.07,0.11,0.06,0.13,0.15,0.21,0.25,0.35,0.36,0.49,0.58,0.65,0.76,0.83,0.77,0.79,1.00,0.87,0.71,0.73,0.59,0.59,0.37,0.36,0.23,0.21,0.21,0.23,0.18,0.19,0.18,0.22,0.20,0.20,0.22,0.22,0.24,0.22,0.16,0.15,0.20,0.19,0.16,0.18,0.22,0.15,0.18,0.12,0.15,0.10,0.12,0.14,0.12,0.11,0.12,0.10,0.10,0.00
LYNE,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.02,0.03,0.04,0.04,0.05,0.06,0.03,0.13,0.10,0.08,0.06,0.08,0.07,0.04,0.12,0.04,0.08,0.08,0.07,0.09,0.12,0.11,0.15,0.15,0.10,0.06,0.08,0.10,0.09,0.05,0.08,0.05,0.04,0.07,0.06,0.06,0.10,0.08,0.07,0.08,0.03,0.06,0.10,0.11,0.05,0.07,0.05,0.06,0.09,0.06,0.06,0.06,0.03,0.06,0.04,0.04,0.00,0.03,0.04,0.04,0.05,0.05,0.07,0.05,0.07,0.09,0.11,0.16,0.20,0.18,0.22,0.29,0.35,0.35,0.41,0.32,0.46,0.58,0.58,0.60,0.55,0.68,0.64,0.64,0.74,0.80,1.00,0.00
LYNN,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.03,0.06,0.08,0.06,0.10,0.05,0.04,0.06,0.04,0.00,0.04,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.04,0.05,0.00,0.03,0.07,0.07,0.08,0.11,0.10,0.11,0.07,0.07,0.07,0.11,0.12,0.14,0.25,0.39,0.40,0.34,0.49,0.55,0.67,0.75,0.70,0.82,0.70,0.63,0.52,0.61,0.78,0.67,1.00,0.00
LYSA,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.04,0.04,0.06,0.03,0.06,0.05,0.11,0.07,0.10,0.11,0.19,0.23,0.23,0.36,0.40,0.44,0.48,0.52,0.61,0.88,0.75,0.95,0.80,0.87,1.00,0.82,0.52,0.60,0.49,0.55,0.53,0.48,0.38,0.36,0.38,0.43,0.00
LYSANDRE,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.00,0.03,0.00,0.04,0.05,0.04,0.03,0.04,0.00,0.05,0.03,0.07,0.07,0.09,0.07,0.07,0.16,0.10,0.21,0.32,0.28,0.35,0.38,0.51,0.64,0.74,0.77,0.78,0.84,0.72,0.83,0.99,1.00,0.00
LYSE,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.00,0.07,0.00,0.08,0.07,0.06,0.08,0.05,0.05,0.06,0.00,0.06,0.10,0.10,0.06,0.10,0.03,0.11,0.05,0.00,0.10,0.07,0.05,0.06,0.04,0.04,0.06,0.05,0.02,0.04,0.02,0.02,0.06,0.04,0.03,0.07,0.05,0.10,0.06,0.04,0.09,0.06,0.08,0.13,0.07,0.08,0.13,0.15,0.17,0.20,0.16,0.13,0.11,0.16,0.14,0.17,0.20,0.21,0.17,0.21,0.23,0.21,0.16,0.24,0.33,0.35,0.32,0.55,0.50,0.57,0.65,0.58,0.51,0.80,0.82,0.75,0.81,0.77,0.84,0.89,0.79,0.82,0.96,1.00,0.00
LYSIANE,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.09,0.02,0.03,0.05,0.05,0.05,0.13,0.11,0.10,0.05,0.04,0.08,0.08,0.07,0.10,0.07,0.13,0.09,0.13,0.07,0.13,0.11,0.18,0.18,0.24,0.30,0.37,0.46,0.48,0.65,0.88,0.91,0.90,1.00,0.84,0.86,0.73,0.81,0.68,0.67,0.67,0.51,0.42,0.36,0.31,0.31,0.26,0.29,0.25,0.19,0.22,0.19,0.18,0.13,0.14,0.17,0.16,0.13,0.14,0.13,0.16,0.10,0.11,0.15,0.13,0.13,0.10,0.13,0.12,0.10,0.11,0.10,0.08,0.08,0.09,0.06,0.07,0.07,0.06,0.05,0.05,0.04,0.05,0.02,0.03,0.02,0.03,0.02,0.02,0.02,0.02,0.01,0.00,0.01,0.02,0.01,0.01,0.00
MACEO,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.11,0.25,0.15,0.23,0.40,0.50,0.62,0.69,0.83,0.96,0.89,1.00,0.94,0.98,0.83,0.88,0.68,0.66,0.77,0.71,0.81,0.00
